player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Josh Brown,Sudur Paschim Royals (NPL),Batsman,68,35,6,5,194.28,Yes,c Thagunna b Neesham,0,0,0,0,0,0,0,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Binod Bhandari,Sudur Paschim Royals (NPL),Wicket-keeper,43,42,6,0,102.38,Yes,c Bhurtel b Aakash Chand,0,0,0,0,0,1,0,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Chris Lynn,Sudur Paschim Royals (NPL),Batsman,31,13,4,2,238.46,Yes,c Abhisekh Tiwari b Neesham,0,0,0,0,0,0,0,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Dipendra Singh Airee,Sudur Paschim Royals (NPL),All-rounder,15,10,1,1,150.00,Yes,c Bhurtel b Douthwaite,3,29,1,0,9.66,2,0,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Harmeet Singh,Sudur Paschim Royals (NPL),All-rounder,4,6,1,0,66.66,Yes,c Neesham b Douthwaite,4,22,2,0,5.50,0,0,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Scott Kuggeleijn,Sudur Paschim Royals (NPL),All-rounder,8,6,0,1,133.33,Yes,c Sumeet Verma b Aakash Chand,4,33,1,0,8.25,4,0,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Aarif Sheikh,Sudur Paschim Royals (NPL),Batsman,0,3,0,0,0.00,Yes,lbw b Neesham,0,0,0,0,0,0,0,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Ishan Pandey,Sudur Paschim Royals (NPL),Batsman,6,6,0,0,100.00,No,not out,1,19,0,0,19.00,1,1,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Naren Saud,Sudur Paschim Royals (NPL),All-rounder,4,1,1,0,400.00,No,not out,1,9,1,0,9.00,1,0,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Hemant Dhami,Sudur Paschim Royals (NPL),All-rounder,0,0,0,0,0,No,did not bat,3,30,1,0,10.00,1,0,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Abinash Bohara,Sudur Paschim Royals (NPL),Bowler,0,0,0,0,0,No,did not bat,4,32,1,0,8.00,1,1,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Dinesh Kharel,Pokhara Avengers (NPL),Batsman,6,9,1,0,66.66,Yes,c Dhami b Harmeet Singh,0,0,0,0,0,0,0,0,6,2025-11-21,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
