player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Anil Sah,Janakpur Bolts (NPL),All-rounder,0,5,0,0,0.00,Yes,c William Bosisto b Pawan Sarraf,2,23,1,0,11.50,1,0,0,28,2025-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Mayan Yadav,Janakpur Bolts (NPL),Batsman,9,15,1,0,60.00,Yes,c Sompal Kami b William Bosisto,1,9,0,0,9.00,0,0,0,28,2025-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Sanjay Krishnamurthi,Janakpur Bolts (NPL),All-rounder,51,39,1,4,130.76,Yes,c Gulsan Jha b Nandan Yadav,3,17,0,0,5.66,0,0,0,28,2025-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Sangeeth Cooray,Janakpur Bolts (NPL),All-rounder,25,32,1,0,78.12,Yes,c Najibullah Zadran b Sompal Kami,4,12,1,0,3.00,1,1,0,28,2025-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Jan Nicol Loftie-Eaton,Janakpur Bolts (NPL),All-rounder,13,9,2,0,144.44,No,not out,0,0,0,0,0,1,0,0,28,2025-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Aaditya Mahata,Janakpur Bolts (NPL),All-rounder,1,1,0,0,100.00,Yes,run out (Dipendra Rawat/†Arjun Gharti),1,9,2,0,9.00,0,1,0,28,2025-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Pappu Yadav,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,1,0,0,28,2025-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Tul Thapa,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,2,15,0,0,7.50,0,1,0,28,2025-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Lalit Rajbanshi,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,3,16,2,0,5.33,0,0,0,28,2025-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Loss,"Janakpur Bolts (NPL)",Field

