player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Dinesh Kharel,Pokhara Avengers (NPL),Batsman,7,11,1,0,63.63,Yes,c Rohit Paudel b Sher Malla,0,0,0,0,0,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
Adam Rossington,Pokhara Avengers (NPL),Wicket-keeper,81,63,7,5,128.57,Yes,c Sher Malla b Tilak Bhandari,0,0,0,0,0,1,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
Kushal Bhurtel,Pokhara Avengers (NPL),All-rounder,0,1,0,0,0.00,Yes,lbw b Sher Malla,3,26,0,0,8.66,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
Sumeet Verma,Pokhara Avengers (NPL),All-rounder,0,5,0,0,0.00,Yes,lbw b Gulbadin Naib,4,34,0,0,8.50,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
Trit Raj Das,Pokhara Avengers (NPL),Batsman,1,6,0,0,16.66,Yes,b Tilak Bhandari,0,0,0,0,0,3,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
James Neesham,Pokhara Avengers (NPL),All-rounder,51,32,3,3,159.37,No,not out,2,23,1,0,11.50,1,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
Kiran Thagunna,Pokhara Avengers (NPL),Batsman,1,2,0,0,50.00,No,not out,0,0,0,0,0,2,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
Abhisekh Tiwari,Pokhara Avengers (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
Bipin Khatri,Pokhara Avengers (NPL),Bowler,0,0,0,0,0,No,did not bat,4,18,2,0,4.50,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
Sagar Dhakal,Pokhara Avengers (NPL),Bowler,0,0,0,0,0,No,did not bat,3,24,2,0,8.00,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
Matt Taylor,Pokhara Avengers (NPL),Bowler,0,0,0,0,0,No,did not bat,3.4,24,2,0,6.54,1,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Bat
D'Arcy Short,Lumbini Lions (NPL),All-rounder,7,13,1,0,53.84,Yes,c Kiran Thagunna b Bipin Khatri,1,14,0,0,14.00,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field
Sumit Maharjan,Lumbini Lions (NPL),Batsman,0,2,0,0,0.00,Yes,b Bipin Khatri,0,0,0,0,0,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field
Rohit Paudel,Lumbini Lions (NPL),All-rounder,40,36,3,2,111.11,Yes,c Bipin Khatri b Sagar Dhakal,0,0,0,0,0,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field
Niroshan Dickwella,Lumbini Lions (NPL),Wicket-keeper,37,22,2,2,168.18,Yes,c †Adam Rossington b Matt Taylor,0,0,0,0,0,1,0,1,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field
Dilip Nath,Lumbini Lions (NPL),Wicket-keeper,10,6,0,1,166.66,Yes,b Sagar Dhakal,0,0,0,0,0,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field
Sundeep Jora,Lumbini Lions (NPL),Batsman,25,22,2,1,113.63,No,not out,0,0,0,0,0,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field
Gulbadin Naib,Lumbini Lions (NPL),All-rounder,17,11,0,2,154.54,Yes,c Kiran Thagunna b Matt Taylor,4,20,1,0,5.00,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field
Ruben Trumpelmann,Lumbini Lions (NPL),Bowler,9,6,0,1,150.00,Yes,c Sumeet Verma b James Neesham,4,35,0,0,8.75,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field
Sher Malla,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,not out,4,23,2,0,5.75,2,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field
Tilak Bhandari,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,25,2,0,6.25,1,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field
Abhishesh Gautam,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,3,33,0,0,11.00,0,0,0,17,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Pokhara Avengers (NPL)",Win,"Lumbini Lions (NPL)",Field

