player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Amar Routela,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Lumbini Lions (NPL)",Field
Sundeep Jora,Lumbini Lions (NPL),Batsman,28,18,4,0,155.55,Yes,c Kushal Malla b Dhakal,0,0,0,0,0,3,0,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field
D'Arcy Short,Lumbini Lions (NPL),All-rounder,11,6,1,1,183.33,Yes,b Dhakal,4,41,0,0,10.25,0,0,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field
Rohit Paudel,Lumbini Lions (NPL),All-rounder,39,44,1,0,88.63,Yes,c Dhakal b Sohail Tanvir,0,0,0,0,0,1,1,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field
Dilip Nath,Lumbini Lions (NPL),Batsman,10,15,1,0,66.66,Yes,run out (Kushal Malla/†Saud),0,0,0,0,0,1,1,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field
Gulbadin Naib,Lumbini Lions (NPL),All-rounder,44,24,3,3,183.33,No,not out,4,33,2,0,8.25,0,0,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field
JJ Smit,Lumbini Lions (NPL),All-rounder,4,4,1,0,100.00,No,not out,1,7,0,0,7.00,0,0,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field
Ruben Trumpelmann,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,23,3,0,5.75,0,0,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field
Abhishesh Gautam,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,3,15,2,0,5.00,1,0,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field
Sher Malla,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,21,0,0,5.25,0,0,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field
Sameer Ali Musalman,Lumbini Lions (NPL),Wicket-keeper,0,0,0,0,0,No,did not bat,0,0,0,0,0,1,0,1,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field
Dinesh Adhikari,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,5,2025-11-20,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Lumbini Lions (NPL)",Field

