player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Aakash Tripathi,Kathmandu Gorkhas (NPL),Batsman,0,5,0,0,0.00,Yes,c Lamichhane b de Lange,0,0,0,0,0,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
Ben Charlesworth,Kathmandu Gorkhas (NPL),Wicket-keeper,32,33,1,2,96.96,Yes,c Bhatta b Ranjane,0,0,0,0,0,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
Ricardo Vasconcelos,Kathmandu Gorkhas (NPL),Batsman,3,4,0,0,75.00,Yes,run out (Surya Tamang/†Lokesh Bam),0,0,0,0,0,0,1,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
Pratik Shrestha,Kathmandu Gorkhas (NPL),Batsman,2,6,0,0,33.33,Yes,c †Lokesh Bam b de Lange,0,0,0,0,0,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
Gerhard Erasmus,Kathmandu Gorkhas (NPL),All-rounder,10,18,1,0,55.55,Yes,c & b Surya Tamang,3,26,1,0,8.66,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
Santosh Yadav,Kathmandu Gorkhas (NPL),All-rounder,26,24,0,1,108.33,Yes,c Munsey b Lamichhane,4,30,1,0,7.50,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
Mohammad Aadil Alam,Kathmandu Gorkhas (NPL),Bowler,48,25,4,2,192.00,No,not out,0,0,0,0,0,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
John Simpson,Kathmandu Gorkhas (NPL),Wicket-keeper,7,5,0,0,140.00,No,not out,0,0,0,0,0,2,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
Rashid Khan,Kathmandu Gorkhas (NPL),Bowler,0,0,0,0,0,No,did not bat,3,32,0,0,10.66,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
Karan KC,Kathmandu Gorkhas (NPL),All-rounder,0,0,0,0,0,No,did not bat,3.1,0,28,1,8.84,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
Shahab Alam,Kathmandu Gorkhas (NPL),Bowler,0,0,0,0,0,No,did not bat,4,19,2,0,4.75,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Field
Lokesh Bam,Biratnagar Kings (NPL),Wicket-keeper,14,10,0,2,140.00,Yes,c Santosh Yadav b Karan KC,0,0,0,0,0,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field
George Munsey,Biratnagar Kings (NPL),Batsman,36,16,5,2,225.00,Yes,lbw b Shahab Alam,0,0,0,0,0,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field
Martin Guptill,Biratnagar Kings (NPL),Batsman,25,19,2,1,131.57,Yes,c Erasmus b Shahab Alam,0,0,0,0,0,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field
Basir Ahamad,Biratnagar Kings (NPL),All-rounder,19,17,1,1,111.76,Yes,c Shrestha b Erasmus,0,0,0,0,0,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field
Naren Bhatta,Biratnagar Kings (NPL),Bowler,24,30,2,0,80.00,Yes,c Karan KC b Santosh Yadav,2,7,0,0,3.50,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field
Shubham Ranjane,Biratnagar Kings (NPL),All-rounder,6,8,0,0,75.00,No,not out,3,28,1,0,9.33,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field
Sandeep Lamichhane,Biratnagar Kings (NPL),Bowler,9,3,2,0,300.00,No,not out,4,26,1,0,6.50,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field
Surya Tamang,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,2,12,1,0,6.00,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field
Marchant de Lange,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,4,17,2,0,4.25,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field
Narayan Joshi,Biratnagar Kings (NPL),All-rounder,0,0,0,0,0,No,did not bat,1,6,0,0,6.00,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field
Pratis GC,Biratnagar Kings (NPL),All-rounder,0,0,0,0,0,No,did not bat,4,37,0,0,9.25,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Kathmandu Gorkhas (NPL)",Win,"Biratnagar Kings (NPL)",Field

