player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Aasif Sheikh,Janakpur Bolts (NPL),Wicket-keeper,18,18,3,0,100.00,Yes,b Kamal Airee,0,0,0,0,0,1,0,0,20,2025-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Anil Sah,Janakpur Bolts (NPL),All-rounder,61,36,4,3,169.44,Yes,c Kushal Malla b Sohail Tanvir,4,30,1,0,7.50,0,0,0,20,2025-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Jan Nicol Loftie-Eaton,Janakpur Bolts (NPL),All-rounder,11,9,0,1,122.22,Yes,run out (Saif Zaib/Sohail Tanvir),2,17,1,0,8.50,1,1,0,20,2025-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Sanjay Krishnamurthi,Janakpur Bolts (NPL),All-rounder,5,5,1,0,100.00,No,not out,4,34,0,0,8.50,2,0,0,20,2025-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Aaditya Mahata,Janakpur Bolts (NPL),All-rounder,18,7,2,1,257.14,No,not out,1,10,0,0,10.00,0,0,0,20,2025-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Shubh Kansakar,Janakpur Bolts (NPL),Batsman,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,20,2025-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Wayne Parnell,Janakpur Bolts (NPL),All-rounder,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,20,2025-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Rupesh Singh,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,3,36,1,0,12.00,1,0,0,20,2025-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Sachin Bhatt,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,2,25,0,0,12.50,0,0,0,20,2025-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Mayan Yadav,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,20,2025-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bat

