player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Binod Bhandari,Sudur Paschim Royals (NPL),Wicket-keeper,42,49,3,1,85.71,Yes,c †Aasif Sheikh b Maaz Sadaqat,0,0,0,0,0,1,0,0,18,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Win,"Janakpur Bolts (NPL)",Bat
Chris Lynn,Sudur Paschim Royals (NPL),Batsman,1,5,0,0,20.00,Yes,c Shubh Kansakar b Sanjay Krishnamurthi,0,0,0,0,0,0,0,0,18,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Win,"Janakpur Bolts (NPL)",Bat
Ishan Pandey,Sudur Paschim Royals (NPL),Batsman,56,35,8,1,160.00,Yes,c Mayan Yadav b Aaditya Mahata,2,13,0,0,6.50,0,0,0,18,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Win,"Janakpur Bolts (NPL)",Bat
Dipendra Singh Airee,Sudur Paschim Royals (NPL),All-rounder,10,7,0,0,142.85,No,not out,3,30,1,0,10.00,1,0,0,18,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Win,"Janakpur Bolts (NPL)",Bat
Harmeet Singh,Sudur Paschim Royals (NPL),All-rounder,25,10,1,3,250.00,No,not out,4,24,0,0,6.00,1,0,0,18,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Win,"Janakpur Bolts (NPL)",Bat
Aarif Sheikh,Sudur Paschim Royals (NPL),Batsman,0,0,0,0,0,No,did not bat,0,0,0,0,0,1,0,0,18,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Win,"Janakpur Bolts (NPL)",Bat
Scott Kuggeleijn,Sudur Paschim Royals (NPL),All-rounder,0,0,0,0,0,No,did not bat,4,22,3,0,5.50,0,0,0,18,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Win,"Janakpur Bolts (NPL)",Bat
Milan Bohara,Sudur Paschim Royals (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,18,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Win,"Janakpur Bolts (NPL)",Bat
Hemant Dhami,Sudur Paschim Royals (NPL),All-rounder,0,0,0,0,0,No,did not bat,3,24,0,0,8.00,0,0,0,18,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Win,"Janakpur Bolts (NPL)",Bat
Abinash Bohara,Sudur Paschim Royals (NPL),Bowler,0,0,0,0,0,No,did not bat,4,30,4,0,7.50,1,0,0,18,2025-11-29,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Win,"Janakpur Bolts (NPL)",Bat

