player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Dawid Malan,Chitwan Rhinos (NPL),Batsman,6,9,1,0,66.66,Yes,run out (Dipendra Singh Airee),0,0,0,0,0,1,1,0,24,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Sudur Paschim Royals (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Saif Zaib,Chitwan Rhinos (NPL),All-rounder,6,8,1,0,75.00,Yes,c Aarif Sheikh b Hikmat Mahara,4,35,2,0,8.75,1,0,0,24,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Sudur Paschim Royals (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Ravi Bopara,Chitwan Rhinos (NPL),All-rounder,29,23,1,2,126.08,Yes,c Harmeet Singh b Abinash Bohara,0,0,0,0,0,1,0,0,24,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Sudur Paschim Royals (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Kushal Malla,Chitwan Rhinos (NPL),All-rounder,15,14,2,0,107.14,Yes,c Dipendra Singh Airee b Ishan Pandey,4,36,0,0,9.00,1,0,0,24,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Sudur Paschim Royals (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Dev Khanal,Chitwan Rhinos (NPL),Batsman,28,19,3,0,147.36,Yes,st †Binod Bhandari b Puneet Mehra,0,0,0,0,0,0,0,0,24,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Sudur Paschim Royals (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Amar Routela,Chitwan Rhinos (NPL),Bowler,9,6,1,0,150.00,Yes,run out (Hikmat Mahara/Puneet Mehra),0,0,0,0,0,0,1,0,24,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Sudur Paschim Royals (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
George Scrimshaw,Chitwan Rhinos (NPL),Bowler,0,1,0,0,0.00,Yes,b Puneet Mehra,4,40,1,0,10.00,1,0,0,24,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Sudur Paschim Royals (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Kamal Airee,Chitwan Rhinos (NPL),Bowler,6,5,1,0,120.00,Yes,b Puneet Mehra,0,0,0,0,0,0,0,0,24,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Sudur Paschim Royals (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Rijan Dhakal,Chitwan Rhinos (NPL),Bowler,2,2,0,0,100.00,Yes,run out (Aarif Sheikh/†Binod Bhandari),4,40,0,0,10.00,0,1,0,24,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Sudur Paschim Royals (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Ranjit Kumar,Chitwan Rhinos (NPL),Bowler,1,1,0,0,100.00,No,not out,4,16,1,0,4.00,1,0,0,24,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Sudur Paschim Royals (NPL)",Loss,"Chitwan Rhinos (NPL)",Field

