player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Josh Brown,Sudur Paschim Royals (NPL),Batsman,0,1,0,0,0.00,Yes,b Sompal Kami,0,0,0,0,0,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
Binod Bhandari,Sudur Paschim Royals (NPL),Wicket-keeper,11,13,1,0,84.61,Yes,lbw b Bipin Sharma,0,0,0,0,0,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
Chris Lynn,Sudur Paschim Royals (NPL),Batsman,18,20,2,0,90.00,Yes,c Bosisto b Yuvraj Khatri,0,0,0,0,0,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
Aarif Sheikh,Sudur Paschim Royals (NPL),Batsman,27,25,3,0,108.00,Yes,b Nandan Yadav,0,0,0,0,0,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
Ishan Pandey,Sudur Paschim Royals (NPL),Batsman,2,2,0,0,100.00,Yes,run out (Yadav/Bosisto),0,0,0,0,0,0,1,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
Dipendra Singh Airee,Sudur Paschim Royals (NPL),All-rounder,39,28,1,2,139.28,Yes,c Najibullah Zadran b Mark Watt,4,23,4,0,5.75,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
Harmeet Singh,Sudur Paschim Royals (NPL),All-rounder,19,16,1,1,118.75,Yes,b Sompal Kami,4,19,2,1,4.75,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
Scott Kuggeleijn,Sudur Paschim Royals (NPL),All-rounder,10,8,0,1,125.00,Yes,b Nandan Yadav,4,9,1,0,2.25,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
Naren Saud,Sudur Paschim Royals (NPL),All-rounder,0,2,0,0,0.00,Yes,hit wicket b Sompal Kami,2,14,0,0,7.00,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
Hemant Dhami,Sudur Paschim Royals (NPL),All-rounder,1,3,0,0,33.33,No,not out,2,11,1,0,5.50,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
