player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Kushal Bhurtel,Pokhara Avengers (NPL),All-rounder,22,20,0,2,110.00,Yes,c Milind Kumar b Karan KC,4,25,2,0,6.25,0,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Adam Rossington,Pokhara Avengers (NPL),Wicket-keeper,5,5,1,0,100.00,Yes,b Sunny Patel,0,0,0,0,0,0,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Jason Roy,Pokhara Avengers (NPL),Batsman,16,12,1,1,133.33,Yes,b Shahab Alam,0,0,0,0,0,4,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Trit Raj Das,Pokhara Avengers (NPL),Batsman,9,10,0,1,90.00,Yes,lbw b Sunny Patel,0,0,0,0,0,0,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Dhananjaya Lakshan,Pokhara Avengers (NPL),All-rounder,30,27,1,1,111.11,Yes,c Milind Kumar b Karan KC,4,16,4,1,4.00,0,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Rishi Dhawan,Pokhara Avengers (NPL),All-rounder,54,31,3,2,174.19,Yes,c Milind Kumar b Shahab Alam,4,39,0,0,9.75,1,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Kiran Thagunna,Pokhara Avengers (NPL),All-rounder,5,6,1,0,83.33,Yes,c Milind Kumar b Shahab Alam,2,15,1,0,7.50,0,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Sandeep Chettri,Pokhara Avengers (NPL),Bowler,2,4,0,0,50.00,No,not out,0,0,0,0,0,1,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Bipin Khatri,Pokhara Avengers (NPL),Bowler,0,1,0,0,0.00,Yes,st †John Simpson b Shahab Alam,2,24,1,0,12.00,1,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Aakash Chand,Pokhara Avengers (NPL),Bowler,0,1,0,0,0.00,Yes,c Milind Kumar b Shahab Alam,4,42,0,0,10.50,0,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Sagar Dhakal,Pokhara Avengers (NPL),Bowler,6,3,0,1,200.00,Yes,c Karan KC b Shahab Alam,0,0,0,0,0,0,0,0,23,2025-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Pokhara Avengers (NPL)",Field

