player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Lokesh Bam,Biratnagar Kings (NPL),Wicket-keeper,72,48,1,7,150.00,Yes,c sub (A Kumal) b Bhurtel,0,0,0,0,0,0,0,0,3,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
George Munsey,Biratnagar Kings (NPL),Batsman,10,6,1,1,166.66,Yes,c Thagunna b Taylor,0,0,0,0,0,0,0,0,3,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Martin Guptill,Biratnagar Kings (NPL),Batsman,61,35,3,5,174.28,Yes,c Bhurtel b Dhakal,0,0,0,0,0,2,0,0,3,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Shubham Ranjane,Biratnagar Kings (NPL),All-rounder,38,16,3,2,237.50,Yes,run out (Bhurtel/†Rossington),3,35,2,0,11.66,1,0,0,3,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Basir Ahamad,Biratnagar Kings (NPL),All-rounder,23,13,1,1,176.92,Yes,c †Rossington b Taylor,3,24,1,0,8.00,0,0,0,3,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Narayan Joshi,Biratnagar Kings (NPL),Batsman,11,3,1,1,366.66,No,not out,0,0,0,0,0,0,0,0,3,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Pratis GC,Biratnagar Kings (NPL),Bowler,0,1,0,0,0.00,Yes,c sub (A Kumal) b Aakash Chand,3,29,2,0,9.66,0,0,0,3,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Surya Tamang,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,2,12,1,0,6.00,2,0,0,3,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Marchant de Lange,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,3.5,48,2,0,12.52,1,0,0,3,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Naren Bhatta,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,3,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
