player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Priyank Panchal,Karnali Yaks (NPL),Batsman,90,48,7,6,187.50,Yes,c Khanal b Bopara,0,0,0,0,0,1,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Max O'Dowd,Karnali Yaks (NPL),Batsman,20,30,1,0,66.66,Yes,b Zaib,0,0,0,0,0,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Mark Watt,Karnali Yaks (NPL),All-rounder,16,21,1,0,76.19,Yes,c Dhakal b Sohail Tanvir,4,33,1,0,8.25,1,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Pawan Sarraf,Karnali Yaks (NPL),All-rounder,27,16,1,3,168.75,No,not out,0,0,0,0,0,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Najibullah Zadran,Karnali Yaks (NPL),Batsman,4,5,0,0,80.00,No,not out,0,0,0,0,0,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Arjun Gharti,Karnali Yaks (NPL),Wicket-keeper,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Gulsan Jha,Karnali Yaks (NPL),All-rounder,0,0,0,0,0,No,did not bat,2,21,0,0,10.50,1,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Sompal Kami,Karnali Yaks (NPL),All-rounder,0,0,0,0,0,No,did not bat,4,33,2,0,8.25,1,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Yuvraj Khatri,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,3,26,1,0,8.66,1,1,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Unish Singh,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,3,24,1,0,8.00,1,1,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Nandan Yadav,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,3.1,33,0,0,10.42,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Field
Deepak Bohara,Chitwan Rhinos (NPL),Batsman,42,36,6,1,116.66,Yes,c Sompal Kami b Khatri,0,0,0,0,0,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Dawid Malan,Chitwan Rhinos (NPL),Batsman,6,6,1,0,100.00,Yes,c Watt b Singh,0,0,0,0,0,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Dev Khanal,Chitwan Rhinos (NPL),Batsman,2,2,0,0,100.00,Yes,run out (Singh),0,0,0,0,0,1,1,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Ravi Bopara,Chitwan Rhinos (NPL),All-rounder,52,36,3,3,144.44,Yes,c Panchal b Watt,3,18,1,0,6.00,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Kushal Malla,Chitwan Rhinos (NPL),All-rounder,20,15,0,2,133.33,Yes,c Gulsan Jha b Sompal Kami,3,29,0,0,9.66,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Saif Zaib,Chitwan Rhinos (NPL),All-rounder,38,16,2,4,237.50,Yes,lbw b Sompal Kami,3,15,1,0,5.00,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Arjun Saud,Chitwan Rhinos (NPL),Wicket-keeper,8,4,0,1,200.00,No,not out,0,0,0,0,0,1,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Sohail Tanvir,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,not out,4,26,1,0,6.50,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Rijan Dhakal,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,did not bat,3,36,0,0,12.00,1,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Kamal Airee,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,did not bat,4,35,0,0,8.75,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Bipin Acharya,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,2,2025-11-18,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Karnali Yaks (NPL)",Win,"Chitwan Rhinos (NPL)",Field

