player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Abinash Bohara,Sudur Paschim Royals (NPL),Bowler,1,3,0,0,33.33,Yes,c D'Arcy Short b Ruben Trumpelmann,1,1,1,0,1.00,1,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Lumbini Lions (NPL)",Loss,"Sudur Paschim Royals (NPL)",Bat
Dinesh Adhikari,Lumbini Lions (NPL),Batsman,42,13,1,5,323.07,Yes,c Scott Kuggeleijn b Hemant Dhami,0,0,0,0,0,1,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field
D'Arcy Short,Lumbini Lions (NPL),All-rounder,14,13,3,0,107.69,Yes,b Hemant Dhami,0,0,0,0,0,1,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field
Niroshan Dickwella,Lumbini Lions (NPL),Wicket-keeper,11,12,1,0,91.66,No,not out,0,0,0,0,0,1,0,1,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field
Rohit Paudel,Lumbini Lions (NPL),All-rounder,16,12,2,1,133.33,Yes,c Dipendra Singh Airee b Abinash Bohara,4,12,3,0,3.00,0,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field
Sundeep Jora,Lumbini Lions (NPL),Batsman,0,3,0,0,0.00,Yes,c Abinash Bohara b Dipendra Singh Airee,0,0,0,0,0,1,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field
Dilip Nath,Lumbini Lions (NPL),Wicket-keeper,1,1,0,0,100.00,No,not out,0,0,0,0,0,0,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field
Movin Subasingha,Lumbini Lions (NPL),All-rounder,0,0,0,0,0,No,did not bat,2,10,0,0,5.00,1,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field
Ruben Trumpelmann,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,2.1,3,3,0,1.38,3,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field
Sher Malla,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,18,3,0,4.50,2,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field
Abhishesh Gautam,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,3,15,0,0,5.00,0,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field
Tilak Bhandari,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,26,1,0,6.50,0,0,0,32,2025-12-13,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Field

