player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Shikhar Dhawan,Karnali Yaks (NPL),Batsman,5,5,1,0,100.00,Yes,b Pratis GC,0,0,0,0,0,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Dev Khanal,Karnali Yaks (NPL),Batsman,53,48,4,2,110.41,Yes,c Sole b Basir Ahamad,0,0,0,0,0,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Chadwick Walton,Karnali Yaks (NPL),Wicket-keeper,1,5,0,0,20.00,Yes,c †Lokesh Bam b Sole,0,0,0,0,0,1,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
William Bosisto,Karnali Yaks (NPL),All-rounder,66,49,5,3,134.69,Yes,lbw b Sole,4,21,1,0,5.25,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Gulsan Jha,Karnali Yaks (NPL),All-rounder,0,1,0,0,0.00,Yes,lbw b Basir Ahamad,0,0,0,0,0,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Arjun Gharti,Karnali Yaks (NPL),Batsman,1,4,0,0,25.00,Yes,b Aqib Ilyas,0,0,0,0,0,1,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Zeeshan Maqsood,Karnali Yaks (NPL),All-rounder,2,3,0,0,66.66,Yes,c Basir Ahamad b Pratis GC,2,16,0,0,8.00,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Sompal Kami,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,not out,4,27,1,0,6.75,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Nandan Yadav,Karnali Yaks (NPL),Bowler,0,3,0,0,0.00,Yes,lbw b Pratis GC,4,19,3,0,4.75,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Unish Thakuri,Karnali Yaks (NPL),Bowler,0,1,0,0,0.00,Yes,run out (†Lokesh Bam),2,17,1,0,8.50,1,1,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Bipin Sharma,Karnali Yaks (NPL),Bowler,0,1,0,0,0.00,Yes,c Sole b Pratis GC,4,20,2,1,5.00,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Lokesh Bam,Biratnagar Kings (NPL),Wicket-keeper,19,9,1,2,211.11,Yes,b Sharma,0,0,0,0,0,0,1,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Martin Guptill,Biratnagar Kings (NPL),Batsman,4,4,1,0,100.00,Yes,c Gharti b Sharma,0,0,0,0,0,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Aqib Ilyas,Biratnagar Kings (NPL),All-rounder,8,14,2,0,57.14,Yes,b Yadav,4,31,1,0,7.75,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Naren Bhatta,Biratnagar Kings (NPL),Batsman,7,16,0,0,43.75,Yes,lbw b Bosisto,0,0,0,0,0,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Nicholas Kirton,Biratnagar Kings (NPL),Batsman,40,39,4,1,102.56,Yes,b Yadav,0,0,0,0,0,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Basir Ahamad,Biratnagar Kings (NPL),All-rounder,8,10,1,0,80.00,Yes,c & b Thakuri,4,22,2,0,5.50,1,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Dipak Bohara,Biratnagar Kings (NPL),All-rounder,18,13,0,1,138.46,Yes,b Yadav,0,0,0,0,0,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Pratis GC,Biratnagar Kings (NPL),Bowler,7,7,0,0,100.00,No,not out,4,17,4,1,4.25,0,1,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Chris Sole,Biratnagar Kings (NPL),Bowler,0,3,0,0,0.00,Yes,c †Walton b Sompal Kami,4,25,2,0,6.25,2,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Sandeep Lamichhane,Biratnagar Kings (NPL),Bowler,6,5,0,0,120.00,No,not out,4,36,0,0,9.00,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Subash Bhandari,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,13,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Karnali Yaks (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl

