player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Lokesh Bam,Biratnagar Kings (NPL),Batsman,26,16,2,2,162.50,Yes,c & b Reifer,0,0,0,0,0,0,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Martin Guptill,Biratnagar Kings (NPL),Batsman,5,14,0,0,35.71,Yes,b Dhakal,0,0,0,0,0,0,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Naren Bhatta,Biratnagar Kings (NPL),Batsman,4,11,0,0,36.36,Yes,c Dhakal b Kharel,0,0,0,0,0,0,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Scott Edwards,Biratnagar Kings (NPL),Wicket-keeper,45,35,5,0,128.57,Yes,lbw b Bhurtel,0,0,0,0,0,1,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Nicholas Kirton,Biratnagar Kings (NPL),All-rounder,19,16,0,1,118.75,Yes,c Leask b Dhakal,2,17,0,0,8.50,0,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Basir Ahamad,Biratnagar Kings (NPL),All-rounder,21,20,0,1,105.00,No,not out,3,18,0,0,6.00,1,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Chris Sole,Biratnagar Kings (NPL),Bowler,7,5,0,1,140.00,Yes,c Bipin Khatri b Reifer,4,30,2,0,7.50,0,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Dipak Bohara,Biratnagar Kings (NPL),Batsman,4,2,1,0,200.00,Yes,run out (†Gous/Reifer),0,0,0,0,0,0,1,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Pratis GC,Biratnagar Kings (NPL),All-rounder,4,1,1,0,400.00,No,not out,4,18,4,0,4.50,0,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Sandeep Lamichhane,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,4,21,0,0,5.25,0,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Anil Kharel,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,3,29,0,0,9.66,1,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Pokhara Avengers (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Dinesh Kharel,Pokhara Avengers (NPL),Batsman,11,11,0,1,100.00,Yes,c Kharel b Pratis GC,1,9,1,0,9.00,0,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Biratnagar Kings (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Andries Gous,Pokhara Avengers (NPL),Wicket-keeper,39,27,7,0,144.44,Yes,c Basir Ahamad b Pratis GC,0,0,0,0,0,0,1,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Biratnagar Kings (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
Kushal Bhurtel,Pokhara Avengers (NPL),All-rounder,31,34,2,1,91.17,Yes,c †Edwards b Sole,4,32,1,0,8.00,1,0,0,20,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Biratnagar Kings (NPL)",Tie,"Biratnagar Kings (NPL)",Bat
