player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Ashutosh Ghiraiya,Lumbini Lions (NPL),Batsman,1,7,0,0,14.28,Yes,b Dhakal,0,0,0,0,0,1,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Arjun Saud,Lumbini Lions (NPL),Wicket-keeper,15,12,1,1,125.00,Yes,c Kushal Malla b Kumar,0,0,0,0,0,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Unmukt Chand,Lumbini Lions (NPL),Batsman,0,2,0,0,0.00,Yes,c †Rawal b Dhakal,0,0,0,0,0,1,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Rohit Paudel,Lumbini Lions (NPL),All-rounder,80,57,6,5,140.35,Yes,c Benkenstein b Dhakal,4,17,4,0,4.25,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Tom Moores,Lumbini Lions (NPL),Batsman,10,5,0,1,200.00,Yes,c Loftie-Eaton b Kushal Malla,0,0,0,0,0,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Saad Bin Zafar,Lumbini Lions (NPL),All-rounder,52,35,4,1,148.57,Yes,run out (†Rawal),4,21,1,0,5.25,1,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Sundeep Jora,Lumbini Lions (NPL),All-rounder,4,3,1,0,133.33,No,not out,1,9,0,0,9.00,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Bibek Yadav,Lumbini Lions (NPL),All-rounder,0,0,0,0,0,No,did not bat,3,31,0,0,10.33,1,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Durgesh Gupta,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Abhishesh Gautam,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,31,1,0,7.75,2,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Ramon Simmonds,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,22,2,0,5.50,1,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Santosh Karki,Chitwan Rhinos (NPL),Batsman,10,8,2,0,125.00,Yes,c Ghiraiya b Simmonds,0,0,0,0,0,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Bipin Rawal,Chitwan Rhinos (NPL),Wicket-keeper,5,9,0,0,55.55,Yes,c Saad Bin Zafar b Paudel,0,0,0,0,0,2,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Sohail Tanvir,Chitwan Rhinos (NPL),Bowler,1,2,0,0,50.00,Yes,c & b Paudel,4,27,0,0,6.75,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Luc Benkenstein,Chitwan Rhinos (NPL),Batsman,31,29,3,1,106.89,Yes,c Chand b Gautam,0,0,0,0,0,1,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Ravi Bopara,Chitwan Rhinos (NPL),All-rounder,12,16,0,0,75.00,Yes,c Yadav b Paudel,0,0,0,0,0,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Kushal Malla,Chitwan Rhinos (NPL),All-rounder,20,17,1,1,117.64,Yes,c Gautam b Saad Bin Zafar,4,42,1,0,10.50,1,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Jan Nicol Loftie-Eaton,Chitwan Rhinos (NPL),All-rounder,6,7,1,0,85.71,Yes,lbw b Paudel,2,22,0,0,11.00,1,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Amar Routela,Chitwan Rhinos (NPL),Bowler,6,6,1,0,100.00,Yes,b Simmonds,0,0,0,0,0,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Rijan Dhakal,Chitwan Rhinos (NPL),Bowler,15,14,1,0,107.14,No,not out,4,29,3,0,7.25,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Nar Sarki,Chitwan Rhinos (NPL),All-rounder,22,12,1,1,183.33,No,not out,2,18,0,0,9.00,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Ranjit Kumar,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,did not bat,4,26,1,0,6.50,0,0,0,16,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Lumbini Lions (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl

