player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Amit Shrestha,Sudur Paschim Royals (NPL),Batsman,1,5,0,0,20.00,Yes,c Guptill b Ismat Alam,0,0,0,0,0,0,0,0,4,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Binod Bhandari,Sudur Paschim Royals (NPL),Wicket-keeper,23,20,4,0,115.00,Yes,c Pratis GC b Kharel,0,0,0,0,0,1,0,1,4,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Brandon McMullen,Sudur Paschim Royals (NPL),All-rounder,36,26,2,2,138.46,Yes,c Pratis GC b Kharel,3,8,1,1,2.66,1,0,0,4,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Aarif Sheikh,Sudur Paschim Royals (NPL),All-rounder,9,5,2,0,180.00,Yes,c Kirton b Basir Ahamad,0,0,0,0,0,0,0,0,4,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Saif Zaib,Sudur Paschim Royals (NPL),All-rounder,14,15,0,1,93.33,Yes,b Kharel,3.1,24,1,0,7.57,0,0,0,4,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Ishan Pandey,Sudur Paschim Royals (NPL),Batsman,21,16,2,1,131.25,Yes,run out (Kharel/Lokesh Bam),1,4,1,0,4.00,0,1,0,4,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Dipendra Singh Airee,Sudur Paschim Royals (NPL),All-rounder,57,24,3,5,237.50,No,not out,2,9,0,0,4.50,1,0,0,4,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Scott Kuggeleijn,Sudur Paschim Royals (NPL),Bowler,10,6,2,0,166.66,Yes,c Kirton b Sole,4,30,3,0,7.50,0,0,0,4,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Basant Khatri,Sudur Paschim Royals (NPL),Bowler,4,3,0,0,133.33,No,not out,0,0,0,0,0,0,0,0,4,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
Abinash Bohara,Sudur Paschim Royals (NPL),Bowler,0,0,0,0,0,No,did not bat,3,17,3,0,5.66,1,0,0,4,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Win,"Biratnagar Kings (NPL)",Bowl
