player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Stephen Eskinazi,Kathmandu Gurkhas (NPL),Wicket-keeper,17,19,2,0,89.47,Yes,lbw b Rajbanshi,0,0,0,0,0,0,0,0,21,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Janakpur Bolts (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Michael Levitt,Kathmandu Gurkhas (NPL),Batsman,8,6,0,1,133.33,Yes,c Mohammad Mohsin b Mahato,0,0,0,0,0,0,0,0,21,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Janakpur Bolts (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Bhim Sharki,Kathmandu Gurkhas (NPL),All-rounder,4,11,1,0,36.36,Yes,c Sah b Mohammad Mohsin,0,0,0,0,0,1,0,0,21,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Janakpur Bolts (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Gerhard Erasmus,Kathmandu Gurkhas (NPL),All-rounder,20,22,2,0,90.90,Yes,c Sah b Mohammad Mohsin,4,21,1,0,5.25,1,0,0,21,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Janakpur Bolts (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Sumit Maharjan,Kathmandu Gurkhas (NPL),Batsman,0,3,0,0,0.00,Yes,c Sah b Rajbanshi,0,0,0,0,0,1,0,0,21,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Janakpur Bolts (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Rashid Khan,Kathmandu Gurkhas (NPL),All-rounder,7,16,0,0,43.75,Yes,c Sah b Yadav,0,0,0,0,0,0,0,0,21,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Janakpur Bolts (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Dan Douthwaite,Kathmandu Gurkhas (NPL),All-rounder,1,5,0,0,20.00,Yes,c Aasif Sheikh b Malla,1.5,21,0,0,11.45,0,0,0,21,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Janakpur Bolts (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Pratik Shrestha,Kathmandu Gurkhas (NPL),Batsman,6,11,1,0,54.54,Yes,b Rajbanshi,0,0,0,0,0,0,0,0,21,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Janakpur Bolts (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Karan KC,Kathmandu Gurkhas (NPL),All-rounder,19,13,2,1,146.15,Yes,st †Milantha b Malla,3,10,2,0,3.33,0,0,0,21,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Janakpur Bolts (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Shahab Alam,Kathmandu Gurkhas (NPL),Bowler,8,9,1,0,88.88,No,not out,4,22,1,0,5.50,1,0,0,21,2024-12-12,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Janakpur Bolts (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
