player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Hassan Eisakhil,Chitwan Rhinos (NPL),Batsman,14,10,1,1,140.00,Yes,c Bhurtel b Bipin Khatri,0,0,0,0,0,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Deepak Bohara,Chitwan Rhinos (NPL),All-rounder,2,4,0,0,50.00,Yes,b Bipin Khatri,1.2,9,1,0,6.75,1,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Luc Benkenstein,Chitwan Rhinos (NPL),All-rounder,16,13,1,2,123.07,Yes,c Bhurtel b de Leede,4,37,3,0,9.25,1,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Kushal Malla,Chitwan Rhinos (NPL),All-rounder,38,23,1,4,165.21,Yes,c Bhurtel b Dhakal,2,11,0,0,5.50,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Ravi Bopara,Chitwan Rhinos (NPL),All-rounder,51,38,3,3,134.21,Yes,c Critchley b Reifer,0,0,0,0,0,1,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Santosh Karki,Chitwan Rhinos (NPL),Batsman,11,13,0,0,84.61,Yes,c Bipin Khatri b Reifer,0,0,0,0,0,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Sohail Tanvir,Chitwan Rhinos (NPL),Bowler,0,1,0,0,0.00,Yes,lbw b de Leede,3,6,3,1,2.00,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Sharad Vesawkar,Chitwan Rhinos (NPL),Batsman,11,12,0,0,91.66,No,not out,0,0,0,0,0,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Amar Routela,Chitwan Rhinos (NPL),Bowler,13,6,0,1,216.66,No,not out,0,0,0,0,0,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Bipin Rawal,Chitwan Rhinos (NPL),Wicket-keeper,0,0,0,0,0,No,did not bat,0,0,0,0,0,1,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Rijan Dhakal,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,did not bat,3,10,3,1,3.33,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bowl
Kushal Bhurtel,Pokhara Avengers (NPL),Batsman,0,1,0,0,0.00,Yes,c Bopara b Sohail Tanvir,1,10,0,0,10.00,3,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl
Dinesh Kharel,Pokhara Avengers (NPL),Batsman,1,12,0,0,8.33,Yes,lbw b Dhakal,0,0,0,0,0,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl
Dilip Nath,Pokhara Avengers (NPL),Wicket-keeper,4,4,1,0,100.00,Yes,c Deepak Bohara b Sohail Tanvir,0,0,0,0,0,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl
Bas de Leede,Pokhara Avengers (NPL),All-rounder,0,1,0,0,0.00,Yes,c Benkenstein b Sohail Tanvir,4,20,2,0,5.00,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl
Kiran Thagunna,Pokhara Avengers (NPL),Batsman,1,2,0,0,50.00,Yes,lbw b Dhakal,0,0,0,0,0,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl
Raymon Reifer,Pokhara Avengers (NPL),All-rounder,1,9,0,0,11.11,Yes,c †Rawal b Benkenstein,4,38,2,0,9.50,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl
Michael Leask,Pokhara Avengers (NPL),All-rounder,0,2,0,0,0.00,Yes,lbw b Dhakal,2,18,0,0,9.00,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl
Matt Critchley,Pokhara Avengers (NPL),All-rounder,17,16,2,0,106.25,Yes,lbw b Benkenstein,2,20,0,0,10.00,1,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl
Narayan Joshi,Pokhara Avengers (NPL),All-rounder,30,24,3,2,125.00,Yes,c Karki b Benkenstein,1,10,0,0,10.00,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl
Bipin Khatri,Pokhara Avengers (NPL),Bowler,9,8,0,1,112.50,Yes,b Deepak Bohara,3,28,2,0,9.33,2,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl
Sagar Dhakal,Pokhara Avengers (NPL),Bowler,0,1,0,0,0.00,No,not out,3,16,1,0,5.33,0,0,0,5,2024-12-03,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Loss,"Pokhara Avengers (NPL)",Bowl

