player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Bhuvan Karki,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,1,13,0,0,13.00,0,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl
Shankar Rana,Kathmandu Gurkhas (NPL),Batsman,6,7,1,0,85.71,Yes,run out (sub Bosisto),0,0,0,0,0,0,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl
Michael Levitt,Kathmandu Gurkhas (NPL),Batsman,22,19,2,1,115.78,Yes,c Yadav b Sharma,0,0,0,0,0,0,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl
Stephen Eskinazi,Kathmandu Gurkhas (NPL),Wicket-keeper,3,6,0,0,50.00,Yes,lbw b Yadav,0,0,0,0,0,0,0,1,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl
Bhim Sharki,Kathmandu Gurkhas (NPL),All-rounder,9,10,1,0,90.00,Yes,c Dhawan b Zeeshan Maqsood,3,18,0,0,6.00,0,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl
Gerhard Erasmus,Kathmandu Gurkhas (NPL),All-rounder,38,28,3,2,135.71,Yes,c Sompal Kami b Gulsan Jha,4,29,2,0,7.25,0,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl
Sumit Maharjan,Kathmandu Gurkhas (NPL),Batsman,40,37,3,1,108.10,No,not out,0,0,0,0,0,0,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl
Karan KC,Kathmandu Gurkhas (NPL),Bowler,28,10,2,2,280.00,Yes,c Khanal b Sompal Kami,3,19,1,0,6.33,1,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl
Rashid Khan,Kathmandu Gurkhas (NPL),All-rounder,0,0,0,0,0.00,Yes,run out (Gulsan Jha/Yadav),4,28,0,0,7.00,0,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl
Shahab Alam,Kathmandu Gurkhas (NPL),Bowler,0,0,0,0,0.00,No,not out,1,10,0,0,10.00,0,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl
Nathan Sowter,Kathmandu Gurkhas (NPL),Bowler,0,0,0,0,0.00,No,did not bat,4,32,1,0,8.00,1,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl
Dipesh Kandel,Kathmandu Gurkhas (NPL),Bowler,0,0,0,0,0.00,No,did not bat,1,7,1,0,7.00,0,0,0,6,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Karnali Yaks (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bowl

