player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Abinash Bohara,Sudur Paschim Royals (NPL),Bowler,0,0,0,0,0,No,did not bat,2,19,0,0,9.50,0,1,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Janakpur Bolts (NPL)",Loss,"Sudur Paschim Royals (NPL)",Bat
Lahiru Milantha,Janakpur Bolts (NPL),Wicket-keeper,87,49,9,4,177.55,Yes,c & b Kuggeleijn,0,0,0,0,0,2,0,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat
Aasif Sheikh,Janakpur Bolts (NPL),Batsman,33,19,4,2,173.68,Yes,c McMullen b Zaib,0,0,0,0,0,0,0,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat
Mohammad Mohsin,Janakpur Bolts (NPL),All-rounder,9,8,0,1,112.50,Yes,b Pandey,4,40,3,0,10.00,2,1,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat
Harsh Thaker,Janakpur Bolts (NPL),All-rounder,30,24,0,2,125.00,No,not out,3,33,0,1,11.00,0,0,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat
James Neesham,Janakpur Bolts (NPL),All-rounder,4,7,0,0,57.14,Yes,b Airee,4,44,1,0,11.00,0,0,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat
Aakash Tripathi,Janakpur Bolts (NPL),Batsman,2,6,0,0,33.33,Yes,run out (Airee),0,0,0,0,0,0,0,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat
Mayan Yadav,Janakpur Bolts (NPL),Batsman,2,3,0,0,66.66,No,not out,0,0,0,0,0,0,0,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat
Shubh Kansakar,Janakpur Bolts (NPL),Batsman,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat
Sher Malla,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,2,25,0,0,12.50,1,0,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat
Kishor Mahato,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,3,25,3,0,8.33,1,0,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat
Lalit Rajbanshi,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,4,15,1,1,3.75,2,0,0,32,2024-12-21,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Sudur Paschim Royals (NPL)",Win,"Sudur Paschim Royals (NPL)",Bat

