player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Stephen Eskinazi,Kathmandu Gurkhas (NPL),Wicket-keeper,2,4,0,0,50.00,Yes,c Routela b Sohail Tanvir,0,0,0,0,0,1,0,1,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Michael Levitt,Kathmandu Gurkhas (NPL),Batsman,25,16,4,1,156.25,Yes,c Deepak Bohara b Sohail Tanvir,0,0,0,0,0,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Sumit Maharjan,Kathmandu Gurkhas (NPL),Batsman,29,41,1,0,70.73,Yes,c Hassan Eisakhil b Dhakal,0,0,0,0,0,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Gerhard Erasmus,Kathmandu Gurkhas (NPL),All-rounder,4,4,1,0,100.00,Yes,b Kushal Malla,3.1,22,1,0,6.94,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Bhim Sharki,Kathmandu Gurkhas (NPL),Batsman,1,4,0,0,25.00,Yes,lbw b Sohail Tanvir,0,0,0,0,0,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Shankar Rana,Kathmandu Gurkhas (NPL),Batsman,16,17,1,1,94.11,Yes,c †Rawal b Routela,0,0,0,0,0,1,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Rashid Khan,Kathmandu Gurkhas (NPL),All-rounder,4,9,0,0,44.44,Yes,c Vesawkar b Benkenstein,1,3,0,0,3.00,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Dan Douthwaite,Kathmandu Gurkhas (NPL),All-rounder,19,18,2,0,105.55,No,not out,3,15,1,0,5.00,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Karan KC,Kathmandu Gurkhas (NPL),Bowler,1,2,0,0,50.00,Yes,c Karki b Sohail Tanvir,2,18,0,0,9.00,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Shahab Alam,Kathmandu Gurkhas (NPL),Bowler,1,3,0,0,33.33,Yes,c Kushal Malla b Sohail Tanvir,4,20,3,0,5.00,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Dipesh Kandel,Kathmandu Gurkhas (NPL),Bowler,1,2,0,0,50.00,No,not out,4,29,0,0,7.25,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bowl
Hassan Eisakhil,Chitwan Rhinos (NPL),Batsman,12,7,1,1,171.42,Yes,st †Eskinazi b Shahab Alam,0,0,0,0,0,1,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Kathmandu Gurkhas (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Deepak Bohara,Chitwan Rhinos (NPL),Batsman,7,7,0,1,100.00,Yes,lbw b Shahab Alam,0,0,0,0,0,1,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Kathmandu Gurkhas (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Luc Benkenstein,Chitwan Rhinos (NPL),All-rounder,22,17,1,2,129.41,Yes,lbw b Erasmus,3,14,1,0,4.66,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Kathmandu Gurkhas (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Kushal Malla,Chitwan Rhinos (NPL),All-rounder,11,11,1,0,100.00,Yes,c Rana b Douthwaite,3,17,1,0,5.66,1,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Kathmandu Gurkhas (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
Ravi Bopara,Chitwan Rhinos (NPL),All-rounder,11,9,2,0,122.22,Yes,c †Eskinazi b Shahab Alam,4,23,0,0,5.75,0,0,0,2,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Kathmandu Gurkhas (NPL)",Win,"Chitwan Rhinos (NPL)",Bowl
