player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Naresh Budayair,Sudur Paschim Royals (NPL),Batsman,0,0,0,0,0,No,did not bat,0,0,0,0,0,1,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Arjun Saud,Lumbini Lions (NPL),Wicket-keeper,0,1,0,0,0.00,Yes,lbw b Kuggeleijn,0,0,0,0,0,0,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Unmukt Chand,Lumbini Lions (NPL),Batsman,4,4,1,0,100.00,Yes,lbw b Kuggeleijn,0,0,0,0,0,1,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Rohit Paudel,Lumbini Lions (NPL),All-rounder,5,6,1,0,83.33,Yes,c Pandey b McMullen,4,22,1,0,5.50,1,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Sundeep Jora,Lumbini Lions (NPL),Batsman,20,26,0,1,76.92,Yes,c Khatri b Bohara,0,0,0,0,0,1,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Tom Moores,Lumbini Lions (NPL),Batsman,7,7,0,1,100.00,Yes,c Pandey b McMullen,0,0,0,0,0,0,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Saad Bin Zafar,Lumbini Lions (NPL),All-rounder,0,1,0,0,0.00,Yes,lbw b McMullen,3,28,0,0,9.33,2,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Bibek Yadav,Lumbini Lions (NPL),All-rounder,77,54,3,7,142.59,No,not out,3,35,1,0,11.66,0,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Dinesh Adhikari,Lumbini Lions (NPL),Bowler,14,16,2,0,87.50,Yes,c Airee b Zaib,1,11,0,0,11.00,0,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Ramon Simmonds,Lumbini Lions (NPL),Bowler,0,1,0,0,0.00,Yes,b Zaib,4,32,2,0,8.00,1,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Surya Tamang,Lumbini Lions (NPL),Bowler,7,5,1,0,140.00,Yes,c Budayair b Zaib,3,28,0,0,9.33,0,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Durgesh Gupta,Lumbini Lions (NPL),Bowler,0,1,0,0,0.00,No,not out,2,26,0,0,13.00,0,0,0,12,2024-12-07,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Sudur Paschim Royals (NPL)",Loss,"Lumbini Lions (NPL)",Bowl

