player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Dev Khanal,Karnali Yaks (NPL),Batsman,24,20,3,1,120.00,Yes,c Tripathi b Neesham,0,0,0,0,0,0,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Jaykishan Kolsawala,Karnali Yaks (NPL),Batsman,1,4,0,0,25.00,Yes,c Thaker b Rajbanshi,0,0,0,0,0,0,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Zeeshan Maqsood,Karnali Yaks (NPL),All-rounder,12,11,2,0,109.09,Yes,c †Milantha b Mohammad Mohsin,4,19,1,0,4.75,1,1,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
William Bosisto,Karnali Yaks (NPL),All-rounder,14,15,1,0,93.33,Yes,st †Milantha b Rajbanshi,3,25,1,1,8.33,1,1,1,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Chadwick Walton,Karnali Yaks (NPL),Wicket-keeper,11,13,1,0,84.61,Yes,c Aasif Sheikh b Thaker,0,0,0,0,0,1,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Gulsan Jha,Karnali Yaks (NPL),All-rounder,25,20,1,2,125.00,Yes,b Mohammad Mohsin,0,0,0,0,0,0,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Arjun Gharti,Karnali Yaks (NPL),Bowler,2,3,0,0,66.66,Yes,run out (Mayan Yadav),0,0,0,0,0,0,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Sompal Kami,Karnali Yaks (NPL),All-rounder,5,8,0,0,62.50,Yes,c Mohammad Mohsin b Malla,3,23,1,0,7.66,1,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Nandan Yadav,Karnali Yaks (NPL),Bowler,4,9,0,0,44.44,No,not out,4,27,0,0,6.75,2,1,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Unish Thakuri,Karnali Yaks (NPL),Bowler,12,17,2,0,70.58,Yes,lbw b Neesham,1,7,0,0,7.00,0,1,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Bipin Sharma,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,4,17,3,0,4.25,0,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Field
Shubh Kansakar,Janakpur Bolts (NPL),Batsman,3,6,0,0,50.00,Yes,c Sompal Kami b Sharma,0,0,0,0,0,0,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field
Aasif Sheikh,Janakpur Bolts (NPL),Batsman,4,6,0,0,66.66,Yes,c Yadav b Sompal Kami,0,0,0,0,0,1,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field
Lahiru Milantha,Janakpur Bolts (NPL),Wicket-keeper,2,9,0,0,22.22,Yes,c Yadav b Bosisto,0,0,0,0,0,2,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field
Aakash Tripathi,Janakpur Bolts (NPL),Batsman,13,20,1,0,65.00,Yes,c †Walton b Zeeshan Maqsood,0,0,0,0,0,1,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field
Harsh Thaker,Janakpur Bolts (NPL),All-rounder,17,26,2,0,65.38,Yes,run out (Zeeshan Maqsood/Bosisto),4,13,1,0,3.25,1,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field
James Neesham,Janakpur Bolts (NPL),All-rounder,45,17,2,5,264.70,Yes,b Sharma,4,30,2,0,7.50,0,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field
Mayan Yadav,Janakpur Bolts (NPL),Batsman,14,18,0,0,77.77,Yes,run out (Thakuri/Yadav),0,0,0,0,0,0,1,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field
Mohammad Mohsin,Janakpur Bolts (NPL),All-rounder,1,2,0,0,50.00,Yes,lbw b Sharma,4,14,2,1,3.50,2,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field
Sher Malla,Janakpur Bolts (NPL),Bowler,16,10,0,1,160.00,No,not out,1,4,1,0,4.00,0,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field
Kishor Mahato,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,not out,3,34,0,0,11.33,0,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field
Lalit Rajbanshi,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,4,22,2,0,5.50,0,0,0,31,2024-12-19,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Janakpur Bolts (NPL)",Field

