player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Sundeep Jora,Lumbini Lions (NPL),Batsman,1,8,0,0,12.50,Yes,c Bosisto b Yadav,0,0,0,0,0,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
D'Arcy Short,Lumbini Lions (NPL),All-rounder,19,14,4,0,135.71,Yes,c Panchal b Gulsan Jha,1.2,23,0,0,17.25,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
Rohit Paudel,Lumbini Lions (NPL),All-rounder,49,43,4,2,113.95,Yes,c Najibullah Zadran b Sompal Kami,2,38,0,0,19.00,1,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
Dilip Nath,Lumbini Lions (NPL),Batsman,6,4,1,0,150.00,Yes,c & b Watt,0,0,0,0,0,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
Gulbadin Naib,Lumbini Lions (NPL),All-rounder,7,9,0,0,77.77,Yes,lbw b Sharma,2,25,0,0,12.50,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
Sumit Maharjan,Lumbini Lions (NPL),Batsman,4,10,0,0,40.00,Yes,c Bosisto b Khatri,0,0,0,0,0,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
JJ Smit,Lumbini Lions (NPL),All-rounder,23,14,2,1,164.28,Yes,c Khatri b Yadav,1,17,0,0,17.00,1,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
Ruben Trumpelmann,Lumbini Lions (NPL),Bowler,29,14,1,3,207.14,No,not out,2,13,0,0,6.50,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
Sameer Ali Musalman,Lumbini Lions (NPL),Wicket-keeper,1,2,0,0,50.00,Yes,run out (Watt),0,0,0,0,0,0,1,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
Sher Malla,Lumbini Lions (NPL),Bowler,7,2,0,1,350.00,No,not out,3,29,1,0,9.66,1,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
Abhishesh Gautam,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,1,12,0,0,12.00,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Karnali Yaks (NPL)",Loss,"Karnali Yaks (NPL)",Field
Priyank Panchal,Karnali Yaks (NPL),Batsman,12,10,1,1,120.00,Yes,c Smit b Malla,0,0,0,0,0,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Lumbini Lions (NPL)",Win,"Karnali Yaks (NPL)",Field
Mark Watt,Karnali Yaks (NPL),All-rounder,114,44,6,12,259.09,No,not out,3,16,1,0,5.33,1,1,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Lumbini Lions (NPL)",Win,"Karnali Yaks (NPL)",Field
William Bosisto,Karnali Yaks (NPL),All-rounder,29,20,2,1,145.00,No,not out,2,19,0,0,9.50,2,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Lumbini Lions (NPL)",Win,"Karnali Yaks (NPL)",Field
Pawan Sarraf,Karnali Yaks (NPL),All-rounder,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Lumbini Lions (NPL)",Win,"Karnali Yaks (NPL)",Field
Najibullah Zadran,Karnali Yaks (NPL),Batsman,0,0,0,0,0,No,did not bat,0,0,0,0,0,1,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Lumbini Lions (NPL)",Win,"Karnali Yaks (NPL)",Field
Arjun Gharti,Karnali Yaks (NPL),Wicket-keeper,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Lumbini Lions (NPL)",Win,"Karnali Yaks (NPL)",Field
Gulsan Jha,Karnali Yaks (NPL),All-rounder,0,0,0,0,0,No,did not bat,2,16,1,0,8.00,1,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Lumbini Lions (NPL)",Win,"Karnali Yaks (NPL)",Field
