player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Shahab Alam,Kathmandu Gorkhas (NPL),Bowler,4,7,0,0,57.14,No,not out,4,22,1,0,5.50,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gorkhas (NPL)","Lumbini Lions (NPL)",Loss,"Kathmandu Gorkhas (NPL)",Bat
D'Arcy Short,Lumbini Lions (NPL),All-rounder,33,34,0,2,97.05,Yes,c †John Simpson b Rashid Khan,0,0,0,0,0,2,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field
Dinesh Adhikari,Lumbini Lions (NPL),Batsman,4,5,1,0,80.00,Yes,c Karan KC b Sunny Patel,0,0,0,0,0,1,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field
Rohit Paudel,Lumbini Lions (NPL),All-rounder,18,25,1,1,72.00,Yes,b Shahab Alam,4,25,3,0,6.25,1,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field
Sundeep Jora,Lumbini Lions (NPL),Batsman,23,23,1,1,100.00,Yes,b Santosh Yadav,1,9,0,0,9.00,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field
Niroshan Dickwella,Lumbini Lions (NPL),Wicket-keeper,14,14,2,0,100.00,Yes,b Karan KC,0,0,0,0,0,3,0,1,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field
Dilip Nath,Lumbini Lions (NPL),Wicket-keeper,7,3,0,1,233.33,Yes,lbw b Santosh Yadav,0,0,0,0,0,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field
JJ Smit,Lumbini Lions (NPL),All-rounder,0,1,0,0,0.00,No,not out,1,4,0,0,4.00,1,1,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field
Ruben Trumpelmann,Lumbini Lions (NPL),Bowler,5,2,1,0,250.00,No,not out,3.1,10,2,1,3.15,1,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field
Sher Malla,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,22,3,0,5.50,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field
Tilak Bhandari,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,3,13,0,0,4.33,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field
Abhishesh Gautam,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,33,1,0,8.25,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gorkhas (NPL)",Win,"Kathmandu Gorkhas (NPL)",Field

