player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Priyank Panchal,Karnali Yaks (NPL),Batsman,0,1,0,0,0.00,Yes,c & b Karan KC,0,0,0,0,0,0,0,0,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Mark Watt,Karnali Yaks (NPL),All-rounder,30,27,1,2,111.11,Yes,run out (Bhim Sharki),2,18,0,0,9.00,1,0,0,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
William Bosisto,Karnali Yaks (NPL),All-rounder,1,1,0,0,100.00,Yes,run out (Shahab Alam),3,28,0,0,9.33,0,1,0,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Pawan Sarraf,Karnali Yaks (NPL),All-rounder,35,29,2,2,120.68,Yes,lbw b Santosh Yadav,2,15,1,0,7.50,1,0,0,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Najibullah Zadran,Karnali Yaks (NPL),Batsman,12,14,0,1,85.71,Yes,c Shahab Alam b Rashid Khan,0,0,0,0,0,1,0,0,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Sompal Kami,Karnali Yaks (NPL),All-rounder,6,11,0,0,54.54,Yes,c & b Milind Kumar,3,35,0,0,11.66,0,0,0,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Gulsan Jha,Karnali Yaks (NPL),All-rounder,49,22,6,3,222.72,No,not out,3,20,0,0,6.66,1,0,0,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Deepak Dumre,Karnali Yaks (NPL),Wicket-keeper,10,12,0,0,83.33,Yes,b Rashid Khan,0,0,0,0,0,0,0,1,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Nandan Yadav,Karnali Yaks (NPL),Bowler,1,3,0,0,33.33,No,not out,4,35,3,0,8.75,0,0,0,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Yuvraj Khatri,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,2,18,0,0,9.00,0,0,0,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Bipin Sharma,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,3,16,0,0,5.33,0,0,0,19,2025-11-30,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Kathmandu Gorkhas (NPL)",Loss,"Karnali Yaks (NPL)",Bat
