player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Ranjit Kumar,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,did not bat,4,16,0,0,4.00,1,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Pokhara Avengers (NPL)",Loss,"Chitwan Rhinos (NPL)",Bat
Arjun Kumal,Pokhara Avengers (NPL),Batsman,43,53,2,1,81.13,No,not out,0,0,0,0,0,1,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Adam Rossington,Pokhara Avengers (NPL),Wicket-keeper,65,48,4,5,135.41,Yes,c Kushal Malla b Rijan Dhakal,0,0,0,0,0,0,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Kushal Bhurtel,Pokhara Avengers (NPL),All-rounder,4,10,0,0,40.00,Yes,c Ravi Bopara b Saif Zaib,4,22,0,0,5.50,1,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Jason Roy,Pokhara Avengers (NPL),Batsman,6,8,0,0,75.00,No,not out,0,0,0,0,0,1,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Dhananjaya Lakshan,Pokhara Avengers (NPL),All-rounder,0,0,0,0,0,No,did not bat,3.4,20,3,0,5.45,0,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Rishi Dhawan,Pokhara Avengers (NPL),All-rounder,0,0,0,0,0,No,did not bat,2,6,0,0,3.00,0,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Kiran Thagunna,Pokhara Avengers (NPL),All-rounder,0,0,0,0,0,No,did not bat,3,23,1,0,7.66,0,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Trit Raj Das,Pokhara Avengers (NPL),Batsman,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Bipin Khatri,Pokhara Avengers (NPL),Bowler,0,0,0,0,0,No,did not bat,3.2,18,1,1,5.40,0,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Krishna Poudel,Pokhara Avengers (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field
Rohit Chand,Pokhara Avengers (NPL),Bowler,0,0,0,0,0,No,did not bat,4,30,1,0,7.50,0,0,0,27,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Chitwan Rhinos (NPL)",Win,"Chitwan Rhinos (NPL)",Field

