player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Abinash Bohara,Sudur Paschim Royals (NPL),Bowler,0,0,0,0,0,No,did not bat,2.5,38,2,0,13.41,1,0,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bat
Sam Heazlett,Biratnagar Kings (NPL),All-rounder,51,27,3,4,188.88,Yes,c †Binod Bhandari b Harmeet Singh,1,7,0,0,7.00,2,0,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field
Faf du Plessis,Biratnagar Kings (NPL),Batsman,50,20,5,4,250.00,Yes,b Abinash Bohara,0,0,0,0,0,1,0,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field
Martin Guptill,Biratnagar Kings (NPL),Batsman,22,9,0,3,244.44,Yes,run out (Dipendra Singh Airee),0,0,0,0,0,0,1,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field
Basir Ahamad,Biratnagar Kings (NPL),All-rounder,8,9,1,0,88.88,Yes,c Josh Brown b Abinash Bohara,4,27,1,0,6.75,0,0,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field
Lokesh Bam,Biratnagar Kings (NPL),Wicket-keeper,3,4,0,0,75.00,No,not out,0,0,0,0,0,1,0,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field
Pratis GC,Biratnagar Kings (NPL),Bowler,13,3,0,2,433.33,No,not out,1,4,2,0,4.00,0,1,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field
Shankar Rana,Biratnagar Kings (NPL),All-rounder,0,0,0,0,0,No,did not bat,1,7,0,0,7.00,0,0,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field
Marchant de Lange,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,3,33,0,0,11.00,1,0,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field
Naren Bhatta,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,3,19,0,0,6.33,0,0,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field
Sandeep Lamichhane,Biratnagar Kings (NPL),All-rounder,0,0,0,0,0,No,did not bat,4,20,3,0,5.00,0,0,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field
Surya Tamang,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,3,29,0,0,9.66,0,0,0,26,2025-12-06,"Tribhuvan University International Cricket Ground, Kirtipur","Biratnagar Kings (NPL)","Sudur Paschim Royals (NPL)",Win,"Biratnagar Kings (NPL)",Field

