player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Anil Sah,Janakpur Bolts (NPL),Batsman,45,39,1,4,115.38,Yes,c Yadav b Jora,0,0,0,0,0,0,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Aasif Sheikh,Janakpur Bolts (NPL),Wicket-keeper,16,10,2,1,160.00,Yes,c Yadav b Saad Bin Zafar,0,0,0,0,0,2,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Lahiru Milantha,Janakpur Bolts (NPL),Batsman,24,23,2,0,104.34,Yes,st Saud b Gautam,0,0,0,0,0,0,0,1,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Harsh Thaker,Janakpur Bolts (NPL),All-rounder,1,3,0,0,33.33,Yes,c Gupta b Gautam,4,23,5,0,5.75,1,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
James Neesham,Janakpur Bolts (NPL),All-rounder,1,2,0,0,50.00,Yes,st Saud b Gautam,1,9,0,0,9.00,2,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Shubh Kansakar,Janakpur Bolts (NPL),Batsman,22,24,0,2,91.66,No,not out,0,0,0,0,0,0,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Mohammad Mohsin,Janakpur Bolts (NPL),All-rounder,3,5,0,0,60.00,Yes,lbw b Paudel,4,18,0,0,4.50,0,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Sher Malla,Janakpur Bolts (NPL),Bowler,0,2,0,0,0.00,Yes,lbw b Paudel,4,33,1,0,8.25,2,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Hemant Dhami,Janakpur Bolts (NPL),Bowler,9,11,1,0,81.81,Yes,b Saad Bin Zafar,0,0,0,0,0,0,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Lalit Rajbanshi,Janakpur Bolts (NPL),Bowler,0,1,0,0,0.00,Yes,run out (Saad Bin Zafar),4,13,1,0,3.25,2,1,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Kishor Mahato,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,3,25,1,0,8.33,1,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Lumbini Lions (NPL)",Win,"Lumbini Lions (NPL)",Bowl
Ashutosh Ghiraiya,Lumbini Lions (NPL),Batsman,8,14,1,0,57.14,Yes,c Thaker b Rajbanshi,0,0,0,0,0,0,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Janakpur Bolts (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Arjun Saud,Lumbini Lions (NPL),Wicket-keeper,20,23,2,0,86.95,Yes,b Malla,0,0,0,0,0,2,0,2,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Janakpur Bolts (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Rohit Paudel,Lumbini Lions (NPL),All-rounder,35,38,3,0,92.10,Yes,c Neesham b Thaker,4,22,2,0,5.50,0,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Janakpur Bolts (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Tom Moores,Lumbini Lions (NPL),Batsman,31,23,2,1,134.78,Yes,c Rajbanshi b Thaker,0,0,0,0,0,0,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Janakpur Bolts (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Ben Cutting,Lumbini Lions (NPL),All-rounder,3,7,0,0,42.85,Yes,c †Aasif Sheikh b Mahato,0,0,0,0,0,0,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Janakpur Bolts (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Bibek Yadav,Lumbini Lions (NPL),All-rounder,0,2,0,0,0.00,Yes,c Neesham b Thaker,2,19,0,0,9.50,2,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Janakpur Bolts (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
Sundeep Jora,Lumbini Lions (NPL),All-rounder,16,8,1,1,200.00,Yes,c Mahato b Thaker,2,13,1,0,6.50,1,0,0,14,2024-12-08,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Janakpur Bolts (NPL)",Loss,"Lumbini Lions (NPL)",Bowl
