player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Ashutosh Ghiraiya,Lumbini Lions (NPL),Batsman,15,13,2,1,115.38,Yes,run out (Kirton),0,0,0,0,0,0,1,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Arjun Saud,Lumbini Lions (NPL),Wicket-keeper,17,19,3,0,89.47,Yes,b Ismat Alam,0,0,0,0,0,0,0,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Rohit Paudel,Lumbini Lions (NPL),Batsman,46,29,4,2,158.62,Yes,c Pratis GC b Magar,0,0,0,0,0,1,0,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Tom Moores,Lumbini Lions (NPL),Batsman,30,17,1,3,176.47,Yes,run out (Bohara),0,0,0,0,0,0,1,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Sundeep Jora,Lumbini Lions (NPL),Batsman,12,13,0,0,92.30,Yes,run out (Kirton/Lokesh Bam),0,0,0,0,0,1,1,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Saad Bin Zafar,Lumbini Lions (NPL),All-rounder,15,13,0,1,115.38,Yes,c Guptill b Lamichhane,4,35,2,0,8.75,0,0,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Ben Cutting,Lumbini Lions (NPL),All-rounder,6,6,1,0,100.00,Yes,run out (Ismat Alam/Lamichhane),0,0,0,0,0,1,1,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Bibek Yadav,Lumbini Lions (NPL),All-rounder,19,7,0,3,271.42,No,not out,3.5,64,1,0,16.69,1,0,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Ramon Simmonds,Lumbini Lions (NPL),Bowler,2,3,0,0,66.66,No,not out,4,33,2,0,8.25,1,0,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Durgesh Gupta,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,21,3,0,5.25,0,0,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
Surya Tamang,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,35,0,0,8.75,0,0,0,7,2024-12-04,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Biratnagar Kings (NPL)",Loss,"Biratnagar Kings (NPL)",Bowl
