player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Dipesh Kandel,Kathmandu Gurkhas (NPL),Bowler,0,0,0,0,0,No,not out,4,6,3,0,1.50,1,0,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Lumbini Lions (NPL)",Win,"Kathmandu Gurkhas (NPL)",Bat
Ashutosh Ghiraiya,Lumbini Lions (NPL),Batsman,4,12,0,0,33.33,Yes,c Levitt b Kandel,0,0,0,0,0,0,0,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Arjun Saud,Lumbini Lions (NPL),Wicket-keeper,3,10,0,0,30.00,Yes,b Kandel,0,0,0,0,0,1,1,1,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Unmukt Chand,Lumbini Lions (NPL),Batsman,14,19,1,0,73.68,Yes,c Shahab Alam b Karan KC,0,0,0,0,0,0,0,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Tom Moores,Lumbini Lions (NPL),Batsman,6,5,1,0,120.00,Yes,b Erasmus,0,0,0,0,0,0,0,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Rohit Paudel,Lumbini Lions (NPL),All-rounder,8,15,0,0,53.33,Yes,lbw b Kandel,2,17,0,0,8.50,1,1,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Sundeep Jora,Lumbini Lions (NPL),All-rounder,26,29,2,0,89.65,Yes,c Shahab Alam b Karan KC,0,0,0,0,0,3,0,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Saad Bin Zafar,Lumbini Lions (NPL),All-rounder,0,1,0,0,0.00,Yes,lbw b Erasmus,4,21,3,0,5.25,0,0,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Bibek Yadav,Lumbini Lions (NPL),All-rounder,2,8,0,0,25.00,Yes,b Karan KC,2,9,1,0,4.50,0,0,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Surya Tamang,Lumbini Lions (NPL),Bowler,11,14,1,0,78.57,No,not out,4,18,1,0,4.50,0,0,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Ramon Simmonds,Lumbini Lions (NPL),Bowler,0,2,0,0,0.00,Yes,c Sharki b Karan KC,3.2,21,2,0,6.30,1,0,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat
Abhishesh Gautam,Lumbini Lions (NPL),Bowler,0,1,0,0,0.00,Yes,lbw b Rashid Khan,4,16,2,0,4.00,2,0,0,19,2024-12-11,"Tribhuvan University International Cricket Ground, Kirtipur","Lumbini Lions (NPL)","Kathmandu Gurkhas (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bat

