player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Hassan Eisakhil,Chitwan Rhinos (NPL),Batsman,28,19,4,1,147.36,Yes,st †Milantha b Thaker,0,0,0,0,0,1,1,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Bipin Rawal,Chitwan Rhinos (NPL),Wicket-keeper,3,10,0,0,30.00,Yes,c Sah b Rajbanshi,0,0,0,0,0,0,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Santosh Karki,Chitwan Rhinos (NPL),Batsman,14,12,0,1,116.66,Yes,b Mohammad Mohsin,0,0,0,0,0,0,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Kushal Malla,Chitwan Rhinos (NPL),All-rounder,72,41,3,7,175.60,Yes,c Sah b Neesham,4,26,2,0,6.50,1,1,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Ravi Bopara,Chitwan Rhinos (NPL),All-rounder,44,32,5,1,137.50,Yes,c Sah b Rajbanshi,1,13,0,0,13.00,0,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Basil Hameed,Chitwan Rhinos (NPL),All-rounder,2,3,0,0,66.66,No,not out,2,38,0,0,19.00,0,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Sohail Tanvir,Chitwan Rhinos (NPL),All-rounder,5,3,1,0,166.66,No,not out,4,23,2,0,5.75,1,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Amar Routela,Chitwan Rhinos (NPL),All-rounder,0,0,0,0,0,No,did not bat,2,11,1,0,5.50,1,1,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Rijan Dhakal,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,did not bat,3,19,2,0,6.33,3,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Deepak Bohara,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Ranjit Kumar,Chitwan Rhinos (NPL),Bowler,0,0,0,0,0,No,did not bat,2,16,0,0,8.00,0,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Chitwan Rhinos (NPL)","Janakpur Bolts (NPL)",Win,"Chitwan Rhinos (NPL)",Bat
Anil Sah,Janakpur Bolts (NPL),Batsman,8,6,2,0,133.33,Yes,c Sohail Tanvir b Dhakal,0,0,0,0,0,0,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bat
Aasif Sheikh,Janakpur Bolts (NPL),Batsman,23,26,4,0,88.46,Yes,c Dhakal b Routela,0,0,0,0,0,0,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bat
Lahiru Milantha,Janakpur Bolts (NPL),Wicket-keeper,1,4,0,0,25.00,Yes,lbw b Sohail Tanvir,0,0,0,0,0,1,1,1,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bat
Harsh Thaker,Janakpur Bolts (NPL),All-rounder,6,6,1,0,100.00,Yes,run out (Dhakal),4,27,1,0,6.75,1,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bat
Shubh Kansakar,Janakpur Bolts (NPL),Batsman,15,12,2,1,125.00,Yes,b Kushal Malla,0,0,0,0,0,0,0,0,25,2024-12-14,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Chitwan Rhinos (NPL)",Loss,"Chitwan Rhinos (NPL)",Bat
