player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Dev Khanal,Karnali Yaks (NPL),Batsman,1,5,0,0,20.00,Yes,b Rajbanshi,0,0,0,0,0,1,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Shikhar Dhawan,Karnali Yaks (NPL),Batsman,14,14,3,0,100.00,Yes,b Thaker,0,0,0,0,0,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Chadwick Walton,Karnali Yaks (NPL),Wicket-keeper,8,12,1,0,66.66,Yes,lbw b Mohammad Mohsin,0,0,0,0,0,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Babar Hayat,Karnali Yaks (NPL),Batsman,12,25,0,0,48.00,Yes,c Neesham b Mohammad Mohsin,0,0,0,0,0,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Zeeshan Maqsood,Karnali Yaks (NPL),All-rounder,0,2,0,0,0.00,Yes,lbw b Neesham,4,33,1,0,8.25,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Gulsan Jha,Karnali Yaks (NPL),All-rounder,36,27,1,3,133.33,Yes,b Mahato,1,9,0,0,9.00,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Arjun Gharti,Karnali Yaks (NPL),Batsman,33,22,2,2,150.00,Yes,run out (Milantha/Neesham),0,0,0,0,0,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Sompal Kami,Karnali Yaks (NPL),Bowler,29,13,3,1,223.07,No,not out,3,33,0,0,11.00,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Nandan Yadav,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,not out,1,16,0,0,16.00,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Mousom Dhakal,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,2.1,25,1,0,11.53,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Bhuvan Karki,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,4,26,0,0,6.50,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Janakpur Bolts (NPL)",Loss,"Karnali Yaks (NPL)",Bat
Anil Sah,Janakpur Bolts (NPL),Batsman,62,42,6,3,147.61,No,not out,0,0,0,0,0,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Bat
Aasif Sheikh,Janakpur Bolts (NPL),Wicket-keeper,36,29,2,2,124.13,Yes,c Khanal b Dhakal,0,0,0,0,0,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Bat
Lahiru Milantha,Janakpur Bolts (NPL),Wicket-keeper,24,13,2,2,184.61,Yes,lbw b Zeeshan Maqsood,0,0,0,0,0,0,1,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Bat
James Neesham,Janakpur Bolts (NPL),All-rounder,16,8,2,1,200.00,No,not out,4,37,1,0,9.25,1,1,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Bat
Kishor Mahato,Janakpur Bolts (NPL),Bowler,0,0,0,0,0,No,did not bat,4,28,1,0,7.00,0,0,0,3,2024-12-02,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Bat
