player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Abinash Bohara,Sudur Paschim Royals (NPL),Bowler,0,0,0,0,0,No,did not bat,3,36,0,0,12.00,0,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Field
Dinesh Kharel,Pokhara Avengers (NPL),Batsman,15,12,3,0,125.00,Yes,c Budayair b Kuggeleijn,0,0,0,0,0,0,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Andries Gous,Pokhara Avengers (NPL),Wicket-keeper,36,21,4,2,171.42,Yes,c Aarif Sheikh b Zaib,0,0,0,0,0,0,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Kushal Bhurtel,Pokhara Avengers (NPL),All-rounder,0,3,0,0,0.00,Yes,c McMullen b Kuggeleijn,4,27,2,0,6.75,0,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Dilip Nath,Pokhara Avengers (NPL),Batsman,1,4,0,0,25.00,Yes,b Kuggeleijn,0,0,0,0,0,0,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Zen Malik,Pokhara Avengers (NPL),Batsman,10,15,0,0,66.66,Yes,st †Bhandari b Harmeet Singh,0,0,0,0,0,0,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Raymon Reifer,Pokhara Avengers (NPL),All-rounder,33,28,2,2,117.85,Yes,c Saud b Harmeet Singh,4,24,1,0,6.00,1,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Kiran Thagunna,Pokhara Avengers (NPL),Batsman,32,28,3,1,114.28,Yes,b Kuggeleijn,0,0,0,0,0,0,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Michael Leask,Pokhara Avengers (NPL),All-rounder,5,4,1,0,125.00,Yes,c Budayair b Harmeet Singh,4,27,1,0,6.75,0,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Sudip Aryal,Pokhara Avengers (NPL),All-rounder,0,0,0,0,0,Yes,run out (Saud/†Bhandari),2,19,0,0,9.50,1,1,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Sagar Dhakal,Pokhara Avengers (NPL),Bowler,1,1,0,0,100.00,No,not out,4,29,1,0,7.25,1,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field
Bipin Khatri,Pokhara Avengers (NPL),Bowler,0,2,0,0,0.00,Yes,c McMullen b Kuggeleijn,2,20,0,0,10.00,1,0,0,27,2024-12-15,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Sudur Paschim Royals (NPL)",Loss,"Pokhara Avengers (NPL)",Field

