player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Shankar Rana,Kathmandu Gurkhas (NPL),Batsman,3,7,0,0,42.85,Yes,b Zaib,0,0,0,0,0,0,0,0,9,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Sudur Paschim Royals (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl
Stephen Eskinazi,Kathmandu Gurkhas (NPL),Wicket-keeper,37,33,5,1,112.12,Yes,c Pandey b Saud,0,0,0,0,0,0,1,0,9,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Sudur Paschim Royals (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl
Bhim Sharki,Kathmandu Gurkhas (NPL),All-rounder,10,8,2,0,125.00,Yes,run out (Airee/Bhandari),0,0,0,0,0,1,1,0,9,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Sudur Paschim Royals (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl
Gerhard Erasmus,Kathmandu Gurkhas (NPL),All-rounder,10,5,1,1,200.00,Yes,lbw b Saud,2,9,1,0,4.50,1,0,0,9,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Sudur Paschim Royals (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl
Sumit Maharjan,Kathmandu Gurkhas (NPL),Batsman,14,10,2,0,140.00,Yes,c Saud b Bohara,0,0,0,0,0,0,0,0,9,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Sudur Paschim Royals (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl
Rashid Khan,Kathmandu Gurkhas (NPL),All-rounder,2,10,0,0,20.00,Yes,c Rohan Mustafa b Saud,4,20,2,0,5.00,0,0,0,9,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Sudur Paschim Royals (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl
Pratik Shrestha,Kathmandu Gurkhas (NPL),Batsman,8,6,0,1,133.33,Yes,b Bohara,0,0,0,0,0,0,0,0,9,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Sudur Paschim Royals (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl
Karan KC,Kathmandu Gurkhas (NPL),Bowler,1,5,0,0,20.00,Yes,c McMullen b Saud,4,40,1,0,10.00,0,0,0,9,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Sudur Paschim Royals (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl
Nathan Sowter,Kathmandu Gurkhas (NPL),Bowler,1,1,0,0,100.00,No,not out,3,34,0,0,11.33,0,0,0,9,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Sudur Paschim Royals (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl
Shahab Alam,Kathmandu Gurkhas (NPL),Bowler,1,3,0,0,33.33,Yes,c Pandey b Saud,4,28,1,0,7.00,1,0,0,9,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Kathmandu Gurkhas (NPL)","Sudur Paschim Royals (NPL)",Loss,"Kathmandu Gurkhas (NPL)",Bowl

