player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Dinesh Kharel,Pokhara Avengers (NPL),Batsman,10,17,0,1,58.82,Yes,c Thapa b Neesham,0,0,0,0,0,0,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Andries Gous,Pokhara Avengers (NPL),Batsman,20,16,3,1,125.00,Yes,c Aasif Sheikh b Rajbanshi,0,0,0,0,0,0,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Kushal Bhurtel,Pokhara Avengers (NPL),All-rounder,6,6,1,0,100.00,Yes,st †Milantha b Rajbanshi,2.1,18,1,0,8.30,1,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Dilip Nath,Pokhara Avengers (NPL),Wicket-keeper,11,14,1,0,78.57,Yes,lbw b Mohammad Mohsin,0,0,0,0,0,0,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Matt Critchley,Pokhara Avengers (NPL),All-rounder,35,30,3,1,116.66,Yes,c Sah b Rajbanshi,2,27,0,0,13.50,0,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Raymon Reifer,Pokhara Avengers (NPL),All-rounder,17,20,1,0,85.00,Yes,c Sah b Neesham,1,12,0,0,12.00,0,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Michael Leask,Pokhara Avengers (NPL),All-rounder,25,13,0,3,192.30,Yes,c Aasif Sheikh b Mahato,4,17,1,0,4.25,0,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Narayan Joshi,Pokhara Avengers (NPL),All-rounder,5,3,0,0,166.66,No,not out,1,21,0,0,21.00,0,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Bipin Khatri,Pokhara Avengers (NPL),Bowler,1,1,0,0,100.00,No,not out,1,6,1,0,6.00,1,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Aakash Chand,Pokhara Avengers (NPL),Bowler,0,0,0,0,0,No,did not bat,2,21,0,0,10.50,0,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Sagar Dhakal,Pokhara Avengers (NPL),Bowler,0,0,0,0,0,No,did not bat,4,20,0,0,5.00,1,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Pokhara Avengers (NPL)","Janakpur Bolts (NPL)",Loss,"Janakpur Bolts (NPL)",Bowl
Anil Sah,Janakpur Bolts (NPL),Batsman,1,3,0,0,33.33,Yes,lbw b Bipin Khatri,0,0,0,0,0,2,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Pokhara Avengers (NPL)",Win,"Janakpur Bolts (NPL)",Bowl
Aasif Sheikh,Janakpur Bolts (NPL),Batsman,33,34,3,0,97.05,Yes,c Bipin Khatri b Bhurtel,0,0,0,0,0,2,0,0,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Pokhara Avengers (NPL)",Win,"Janakpur Bolts (NPL)",Bowl
Lahiru Milantha,Janakpur Bolts (NPL),Wicket-keeper,45,32,8,0,140.62,Yes,c Dhakal b Leask,0,0,0,0,0,0,0,1,8,2024-12-05,"Tribhuvan University International Cricket Ground, Kirtipur","Janakpur Bolts (NPL)","Pokhara Avengers (NPL)",Win,"Janakpur Bolts (NPL)",Bowl
